metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,450,338,112,1165,165,501,0.3285,5,8
GPM,200,232,166,66,1065,65,274,0.2379,5,8
GPM,300,110,79,31,1029,29,122,0.2371,3,7
GPM,400,47,35,12,1016,16,48,0.3410,2,2
GPM,500,22,17,5,1010,10,22,0.4495,1,2
XPM,100,345,257,88,1127,127,393,0.3226,5,11
XPM,200,160,121,39,1068,68,180,0.3773,5,7
XPM,300,57,44,13,1026,26,60,0.4318,2,2
XPM,400,24,19,5,1013,13,24,0.5262,1,2
XPM,500,9,6,3,1002,2,9,0.2678,1,1
HERO_DAMAGE,5000,294,213,81,1102,102,329,0.3112,8,13
HERO_DAMAGE,10000,158,112,46,1048,48,180,0.2684,8,12
HERO_DAMAGE,15000,73,51,22,1026,26,79,0.3265,2,3
HERO_DAMAGE,20000,32,22,10,1010,10,35,0.2791,3,4
HERO_DAMAGE,25000,10,7,3,1005,5,11,0.4364,2,2
TOWER_DAMAGE,5000,339,252,87,1108,108,393,0.2747,8,12
TOWER_DAMAGE,10000,85,64,21,1029,29,89,0.3296,3,4
TOWER_DAMAGE,15000,15,9,6,1003,3,19,0.1632,3,4
TOWER_DAMAGE,20000,0,0,0,1000,0,0,0.0000,0,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,297,240,57,1151,151,315,0.4787,3,4
DAMAGE_TAKEN,20000,170,139,31,1083,83,174,0.4794,2,2
DAMAGE_TAKEN,30000,85,72,13,1051,51,87,0.5840,2,2
DAMAGE_TAKEN,40000,48,39,9,1024,24,50,0.4846,2,2
DAMAGE_TAKEN,50000,30,23,7,1011,11,39,0.2733,5,7
TEAM_PARTICIPATION,1,443,337,106,1197,197,474,0.4162,3,5
TEAM_PARTICIPATION,2,260,199,61,1127,127,269,0.4707,2,3
TEAM_PARTICIPATION,3,141,111,30,1079,79,146,0.5438,2,3
TEAM_PARTICIPATION,4,52,41,11,1027,27,58,0.4664,3,7
TEAM_PARTICIPATION,5,24,19,5,1017,17,27,0.6211,3,4
