metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,450,338,112,1823,823,2505,0.3285,25,38
GPM,200,232,166,66,1326,326,1370,0.2379,25,39
GPM,300,110,79,31,1145,145,610,0.2371,15,37
GPM,400,47,35,12,1082,82,240,0.3410,10,10
GPM,500,22,17,5,1049,49,110,0.4495,5,10
XPM,100,345,257,88,1634,634,1965,0.3226,25,54
XPM,200,160,121,39,1340,340,900,0.3773,25,35
XPM,300,57,44,13,1130,130,300,0.4318,10,10
XPM,400,24,19,5,1063,63,120,0.5262,5,10
XPM,500,9,6,3,1012,12,45,0.2678,5,6
HERO_DAMAGE,5000,294,213,81,1512,512,1645,0.3112,40,63
HERO_DAMAGE,10000,158,112,46,1242,242,900,0.2684,40,60
HERO_DAMAGE,15000,73,51,22,1129,129,395,0.3265,10,14
HERO_DAMAGE,20000,32,22,10,1049,49,175,0.2791,15,20
HERO_DAMAGE,25000,10,7,3,1024,24,55,0.4364,10,10
TOWER_DAMAGE,5000,339,252,87,1540,540,1965,0.2747,40,60
TOWER_DAMAGE,10000,85,64,21,1147,147,445,0.3296,15,20
TOWER_DAMAGE,15000,15,9,6,1016,16,95,0.1632,15,22
TOWER_DAMAGE,20000,0,0,0,1000,0,0,0.0000,0,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,297,240,57,1754,754,1575,0.4787,15,22
DAMAGE_TAKEN,20000,170,139,31,1417,417,870,0.4794,10,10
DAMAGE_TAKEN,30000,85,72,13,1254,254,435,0.5840,10,11
DAMAGE_TAKEN,40000,48,39,9,1121,121,250,0.4846,10,10
DAMAGE_TAKEN,50000,30,23,7,1053,53,195,0.2733,25,35
TEAM_PARTICIPATION,1,443,337,106,1986,986,2370,0.4162,15,24
TEAM_PARTICIPATION,2,260,199,61,1633,633,1345,0.4707,10,14
TEAM_PARTICIPATION,3,141,111,30,1397,397,730,0.5438,10,15
TEAM_PARTICIPATION,4,52,41,11,1135,135,290,0.4664,15,33
TEAM_PARTICIPATION,5,24,19,5,1084,84,135,0.6211,15,20
