metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,161,102,59,1590,590,1045,0.5650,25,35
GPM,200,86,53,33,1243,243,535,0.4543,25,35
GPM,300,41,23,18,1106,106,320,0.3308,25,35
GPM,400,19,13,6,1062,62,95,0.6505,5,10
GPM,500,9,6,3,1037,37,45,0.8311,5,10
XPM,100,127,84,43,1522,522,835,0.6251,40,60
XPM,200,59,38,21,1237,237,375,0.6321,25,35
XPM,300,24,16,8,1096,96,130,0.7377,10,10
XPM,400,12,8,4,1044,44,60,0.7250,5,10
XPM,500,5,2,3,1004,4,25,0.1780,5,10
HERO_DAMAGE,5000,112,73,39,1426,426,645,0.6612,25,35
HERO_DAMAGE,10000,64,38,26,1173,173,365,0.4729,15,20
HERO_DAMAGE,15000,35,22,13,1101,101,190,0.5339,10,10
HERO_DAMAGE,20000,17,11,6,1053,53,90,0.5911,10,10
HERO_DAMAGE,25000,4,3,1,1022,22,20,1.1200,5,5
TOWER_DAMAGE,5000,124,76,48,1462,462,890,0.5196,40,60
TOWER_DAMAGE,10000,30,23,7,1121,121,150,0.8067,5,5
TOWER_DAMAGE,15000,8,5,3,1017,17,45,0.3767,10,10
TOWER_DAMAGE,20000,0,0,0,1000,0,0,0.0000,0,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,105,81,24,1534,534,550,0.9714,10,10
DAMAGE_TAKEN,20000,59,47,12,1289,289,295,0.9793,5,10
DAMAGE_TAKEN,30000,32,29,3,1192,192,160,1.1978,5,5
DAMAGE_TAKEN,40000,15,13,2,1082,82,75,1.0960,5,5
DAMAGE_TAKEN,50000,9,7,2,1045,45,50,0.8910,10,10
TEAM_PARTICIPATION,1,175,117,58,1731,731,960,0.7610,15,20
TEAM_PARTICIPATION,2,108,76,32,1446,446,565,0.7896,10,11
TEAM_PARTICIPATION,3,61,46,15,1293,293,310,0.9447,10,10
TEAM_PARTICIPATION,4,25,19,6,1110,110,130,0.8488,10,10
TEAM_PARTICIPATION,5,13,11,2,1070,70,65,1.0708,5,5
