metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,1489,1176,313,2143,1143,8480,0.1348,170,270
GPM,200,813,637,176,1558,558,4745,0.1175,105,165
GPM,300,372,294,78,1239,239,2120,0.1128,40,73
GPM,400,155,127,28,1138,138,815,0.1689,15,20
GPM,500,55,46,9,1053,53,275,0.1931,5,5
XPM,100,1198,942,256,1936,936,6460,0.1449,40,70
XPM,200,603,477,126,1448,448,3415,0.1312,65,100
XPM,300,252,196,56,1137,137,1470,0.0935,40,65
XPM,400,76,64,12,1078,78,385,0.2017,10,10
XPM,500,22,16,6,1001,1,110,0.0095,5,8
HERO_DAMAGE,5000,1077,836,241,1288,288,7495,0.0385,445,721
HERO_DAMAGE,10000,614,464,150,1222,222,3920,0.0567,170,270
HERO_DAMAGE,15000,326,243,83,1159,159,1840,0.0863,40,60
HERO_DAMAGE,20000,140,101,39,1059,59,775,0.0757,15,24
HERO_DAMAGE,25000,61,43,18,1015,15,335,0.0437,15,24
TOWER_DAMAGE,5000,1118,905,213,2064,1064,5865,0.1813,40,79
TOWER_DAMAGE,10000,259,208,51,1209,209,1370,0.1523,15,26
TOWER_DAMAGE,15000,36,28,8,1016,16,185,0.0862,10,13
TOWER_DAMAGE,20000,0,0,0,1000,0,0,0.0000,0,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,1117,893,224,1906,906,6215,0.1457,105,169
DAMAGE_TAKEN,20000,648,515,133,1501,501,3495,0.1433,40,74
DAMAGE_TAKEN,30000,350,279,71,1299,299,1830,0.1634,15,20
DAMAGE_TAKEN,40000,173,144,29,1179,179,900,0.1984,15,25
DAMAGE_TAKEN,50000,106,92,14,1138,138,535,0.2579,10,16
TEAM_PARTICIPATION,1,1267,1001,266,2129,1129,6815,0.1656,25,40
TEAM_PARTICIPATION,2,723,568,155,1573,573,3965,0.1445,40,62
TEAM_PARTICIPATION,3,350,281,69,1315,315,1795,0.1753,10,17
TEAM_PARTICIPATION,4,138,111,27,1123,123,700,0.1752,10,14
TEAM_PARTICIPATION,5,51,37,14,1024,24,265,0.0906,10,15
