metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,279,230,49,6333,5333,27900,0.1911,100,348
GPM,200,140,109,31,2721,1721,14000,0.1229,100,445
GPM,300,65,54,11,2225,1225,6500,0.1885,100,244
GPM,400,26,22,4,1559,559,2600,0.2150,100,274
GPM,500,12,11,1,1341,341,1200,0.2842,100,100
XPM,100,208,168,40,4639,3639,20800,0.1750,100,466
XPM,200,95,79,16,3094,2094,9500,0.2204,100,200
XPM,300,31,27,4,1729,729,3100,0.2352,100,100
XPM,400,10,10,0,1408,408,1000,0.4080,100,0
XPM,500,4,4,0,1152,152,400,0.3800,100,0
HERO_DAMAGE,5000,174,136,38,3193,2193,17400,0.1260,100,403
HERO_DAMAGE,10000,91,72,19,2338,1338,9100,0.1470,100,455
HERO_DAMAGE,15000,36,28,8,1430,430,3600,0.1194,100,320
HERO_DAMAGE,20000,14,10,4,965,-35,1400,-0.0250,100,200
HERO_DAMAGE,25000,6,4,2,928,-72,600,-0.1200,100,172
TOWER_DAMAGE,5000,202,168,34,5154,4154,20200,0.2056,100,402
TOWER_DAMAGE,10000,53,41,12,1545,545,5300,0.1028,100,300
TOWER_DAMAGE,15000,6,4,2,989,-11,600,-0.0183,100,200
TOWER_DAMAGE,20000,0,0,0,1000,0,0,0.0000,0,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,183,154,29,4938,3938,18300,0.2152,100,404
DAMAGE_TAKEN,20000,106,89,17,3186,2186,10600,0.2062,100,349
DAMAGE_TAKEN,30000,50,40,10,1793,793,5000,0.1586,100,371
DAMAGE_TAKEN,40000,30,23,7,1344,344,3000,0.1147,100,417
DAMAGE_TAKEN,50000,20,15,5,1200,200,2000,0.1000,100,400
TEAM_PARTICIPATION,1,254,209,45,6185,5185,25400,0.2041,100,391
TEAM_PARTICIPATION,2,141,115,26,3884,2884,14100,0.2045,100,239
TEAM_PARTICIPATION,3,76,61,15,2352,1352,7600,0.1779,100,454
TEAM_PARTICIPATION,4,26,21,5,1525,525,2600,0.2019,100,300
TEAM_PARTICIPATION,5,10,7,3,1080,80,1000,0.0800,100,300
