metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,1489,1176,313,12596,11596,74450,0.1557,50,498
GPM,200,813,637,176,7102,6102,40650,0.1501,50,394
GPM,300,372,294,78,3542,2542,18600,0.1367,50,404
GPM,400,155,127,28,2285,1285,7750,0.1658,50,204
GPM,500,55,46,9,1531,531,2750,0.1931,50,50
XPM,100,1198,942,256,9770,8770,59900,0.1464,50,512
XPM,200,603,477,126,5692,4692,30150,0.1556,50,562
XPM,300,252,196,56,2628,1628,12600,0.1292,50,304
XPM,400,76,64,12,1756,756,3800,0.1989,50,100
XPM,500,22,16,6,1010,10,1100,0.0095,50,84
HERO_DAMAGE,5000,1077,836,241,8446,7446,53850,0.1383,50,587
HERO_DAMAGE,10000,614,464,150,4378,3378,30700,0.1100,50,448
HERO_DAMAGE,15000,326,243,83,2598,1598,16300,0.0980,50,330
HERO_DAMAGE,20000,140,101,39,1417,417,7000,0.0596,50,222
HERO_DAMAGE,25000,61,43,18,1084,84,3050,0.0277,50,231
TOWER_DAMAGE,5000,1118,905,213,11274,10274,55900,0.1838,50,480
TOWER_DAMAGE,10000,259,208,51,2959,1959,12950,0.1513,50,330
TOWER_DAMAGE,15000,36,28,8,1157,157,1800,0.0872,50,130
TOWER_DAMAGE,20000,0,0,0,1000,0,0,0.0000,0,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,1117,893,224,10388,9388,55850,0.1681,50,542
DAMAGE_TAKEN,20000,648,515,133,5952,4952,32400,0.1528,50,436
DAMAGE_TAKEN,30000,350,279,71,3772,2772,17500,0.1584,50,219
DAMAGE_TAKEN,40000,173,144,29,2724,1724,8650,0.1992,50,213
DAMAGE_TAKEN,50000,106,92,14,2366,1366,5300,0.2578,50,171
TEAM_PARTICIPATION,1,1267,1001,266,11318,10318,63350,0.1629,50,327
TEAM_PARTICIPATION,2,723,568,155,6578,5578,36150,0.1543,50,312
TEAM_PARTICIPATION,3,350,281,69,3966,2966,17500,0.1695,50,178
TEAM_PARTICIPATION,4,138,111,27,2182,1182,6900,0.1712,50,148
TEAM_PARTICIPATION,5,51,37,14,1192,192,2550,0.0755,50,169
