metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,301,145,156,224.51,-775.49,4711.21,-0.1646,275.00,941.74
WR_DELTA,10,181,83,98,0.00,-1000.00,4463.22,-0.2241,275.00,1030.95
WR_DELTA,15,142,74,68,885.60,-114.40,1440.00,-0.0794,65.00,201.90
WR_DELTA,20,91,49,42,958.85,-41.15,725.00,-0.0568,65.00,109.70
WR_DELTA,25,59,29,30,805.05,-194.95,1585.00,-0.1230,275.00,460.65
WR_DELTA,30,31,14,17,990.05,-9.95,695.00,-0.0143,105.00,170.20
WR_DELTA,35,11,6,5,1003.40,3.40,70.00,0.0486,15.00,20.00
WR_DELTA,40,8,3,5,1002.05,2.05,80.00,0.0256,25.00,35.40
WR_DELTA,45,3,1,2,993.20,-6.80,20.00,-0.3400,10.00,10.00
WR_DELTA,50,1,0,1,995.00,-5.00,5.00,-1.0000,5.00,5.00
WR_DELTA,75,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,100,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,125,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,150,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,200,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,250,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,300,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,350,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,400,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
