metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,8,6,2,1019.90,19.90,40.00,0.4975,5.00,5.00
WR_DELTA,10,8,6,2,1019.90,19.90,40.00,0.4975,5.00,5.00
WR_DELTA,15,7,5,2,1019.50,19.50,35.00,0.5571,5.00,5.00
WR_DELTA,20,7,5,2,1019.50,19.50,35.00,0.5571,5.00,5.00
WR_DELTA,25,6,4,2,1017.50,17.50,30.00,0.5833,5.00,5.00
WR_DELTA,30,4,3,1,1018.15,18.15,20.00,0.9075,5.00,5.00
WR_DELTA,35,2,1,1,999.75,-0.25,10.00,-0.0250,5.00,5.00
WR_DELTA,40,1,0,1,995.00,-5.00,5.00,-1.0000,5.00,5.00
WR_DELTA,45,1,0,1,995.00,-5.00,5.00,-1.0000,5.00,5.00
WR_DELTA,50,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,75,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,100,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,125,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,150,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,200,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,250,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,300,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,350,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,400,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
