metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,74,32,42,970.60,-29.40,1360.00,-0.0216,105.00,239.55
WR_DELTA,10,69,31,38,982.30,-17.70,980.00,-0.0181,105.00,172.75
WR_DELTA,15,56,24,32,1029.75,29.75,885.00,0.0336,105.00,171.40
WR_DELTA,20,45,20,25,1071.85,71.85,700.00,0.1026,105.00,165.55
WR_DELTA,25,34,13,21,1073.00,73.00,620.00,0.1177,105.00,167.15
WR_DELTA,30,19,6,13,984.20,-15.80,445.00,-0.0355,105.00,165.00
WR_DELTA,35,6,2,4,1000.30,0.30,45.00,0.0067,15.00,20.25
WR_DELTA,40,5,1,4,999.25,-0.75,60.00,-0.0125,25.00,35.00
WR_DELTA,45,2,0,2,990.00,-10.00,10.00,-1.0000,5.00,10.00
WR_DELTA,50,1,0,1,995.00,-5.00,5.00,-1.0000,5.00,5.00
WR_DELTA,75,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,100,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,125,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,150,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,200,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,250,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,300,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,350,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,400,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
