metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,3,2,1,1147.50,147.50,150.00,0.9833,50.00,50.00
WR_DELTA,10,3,2,1,1147.50,147.50,150.00,0.9833,50.00,50.00
WR_DELTA,15,3,2,1,1147.50,147.50,150.00,0.9833,50.00,50.00
WR_DELTA,20,3,2,1,1147.50,147.50,150.00,0.9833,50.00,50.00
WR_DELTA,25,3,2,1,1147.50,147.50,150.00,0.9833,50.00,50.00
WR_DELTA,30,2,2,0,1197.50,197.50,100.00,1.9750,50.00,0.00
WR_DELTA,35,1,1,0,1047.50,47.50,50.00,0.9500,50.00,0.00
WR_DELTA,40,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,45,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,50,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,75,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,100,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,125,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,150,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,200,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,250,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,300,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,350,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,400,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
