metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,74,32,42,403.00,-597.00,3700.00,-0.1614,50.00,1024.50
WR_DELTA,10,69,31,38,575.50,-424.50,3450.00,-0.1230,50.00,824.50
WR_DELTA,15,56,24,32,633.50,-366.50,2800.00,-0.1309,50.00,748.00
WR_DELTA,20,45,20,25,739.50,-260.50,2250.00,-0.1158,50.00,560.50
WR_DELTA,25,34,13,21,656.00,-344.00,1700.00,-0.2024,50.00,505.50
WR_DELTA,30,19,6,13,748.50,-251.50,950.00,-0.2647,50.00,350.00
WR_DELTA,35,6,2,4,916.00,-84.00,300.00,-0.2800,50.00,152.50
WR_DELTA,40,5,1,4,868.50,-131.50,250.00,-0.5260,50.00,200.00
WR_DELTA,45,2,0,2,900.00,-100.00,100.00,-1.0000,50.00,100.00
WR_DELTA,50,1,0,1,950.00,-50.00,50.00,-1.0000,50.00,50.00
WR_DELTA,75,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,100,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,125,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,150,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,200,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,250,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,300,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,350,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,400,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
