metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,27,6,21,0.00,-1000.00,1016.71,-0.9836,377.00,1003.71
WR_DELTA,10,24,5,19,0.00,-1000.00,1014.18,-0.9860,377.00,1004.18
WR_DELTA,15,40,10,30,0.00,-1000.00,1497.65,-0.6677,377.00,1033.65
WR_DELTA,20,46,18,28,1027.31,27.31,250.00,0.1092,34.00,55.54
WR_DELTA,25,29,10,19,1008.36,8.36,156.00,0.0536,21.00,33.00
WR_DELTA,30,16,6,10,1009.41,9.41,59.00,0.1595,8.00,13.04
WR_DELTA,35,5,4,1,1003.50,3.50,5.00,0.7000,1.00,1.00
WR_DELTA,40,3,2,1,1001.29,1.29,3.00,0.4300,1.00,1.00
WR_DELTA,45,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,50,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,75,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,100,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,125,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,150,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,200,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,250,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,300,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,350,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,400,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
