metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,140,92,48,995.21,-4.79,160.00,-0.0299,5.00,12.53
WR_DELTA,10,101,67,34,986.18,-13.82,149.00,-0.0928,8.00,17.02
WR_DELTA,15,66,45,21,999.75,-0.25,78.00,-0.0032,3.00,6.99
WR_DELTA,20,41,28,13,997.88,-2.12,53.00,-0.0400,5.00,7.00
WR_DELTA,25,27,17,10,994.13,-5.87,47.00,-0.1249,8.00,12.00
WR_DELTA,30,14,7,7,996.55,-3.45,25.00,-0.1380,5.00,7.00
WR_DELTA,35,6,2,4,996.74,-3.26,14.00,-0.2329,5.00,7.00
WR_DELTA,40,5,1,4,994.60,-5.40,12.00,-0.4500,5.00,7.00
WR_DELTA,45,3,1,2,998.64,-1.36,4.00,-0.3400,2.00,2.00
WR_DELTA,50,1,0,1,999.00,-1.00,1.00,-1.0000,1.00,1.00
WR_DELTA,75,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,100,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,125,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,150,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,200,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,250,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,300,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,350,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,400,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
