metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,26,14,12,992.04,-7.96,43.00,-0.1851,5.00,9.28
WR_DELTA,10,23,13,10,993.05,-6.95,36.00,-0.1931,5.00,8.13
WR_DELTA,15,18,8,10,986.95,-13.05,38.00,-0.3434,8.00,13.82
WR_DELTA,20,15,7,8,990.21,-9.79,30.00,-0.3263,8.00,12.08
WR_DELTA,25,12,4,8,987.75,-12.25,20.00,-0.6125,5.00,12.62
WR_DELTA,30,7,2,5,993.15,-6.85,10.00,-0.6850,3.00,7.00
WR_DELTA,35,4,0,4,993.00,-7.00,7.00,-1.0000,3.00,7.00
WR_DELTA,40,4,0,4,993.00,-7.00,7.00,-1.0000,3.00,7.00
WR_DELTA,45,2,0,2,998.00,-2.00,2.00,-1.0000,1.00,2.00
WR_DELTA,50,1,0,1,999.00,-1.00,1.00,-1.0000,1.00,1.00
WR_DELTA,75,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,100,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,125,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,150,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,200,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,250,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,300,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,350,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
WR_DELTA,400,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
