metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,149,101,48,11697.00,10697.00,14900.00,0.7179,100.00,500.00
GPM,200,83,56,27,6461.00,5461.00,8300.00,0.6580,100.00,300.00
GPM,300,44,32,12,4794.00,3794.00,4400.00,0.8623,100.00,300.00
GPM,400,19,15,4,2729.00,1729.00,1900.00,0.9100,100.00,100.00
GPM,500,7,4,3,1424.00,424.00,700.00,0.6057,100.00,100.00
XPM,100,124,81,43,9365.00,8365.00,12400.00,0.6746,100.00,500.00
XPM,200,60,39,21,5316.00,4316.00,6000.00,0.7193,100.00,300.00
XPM,300,27,20,7,3730.00,2730.00,2700.00,1.0111,100.00,200.00
XPM,400,13,11,2,2859.00,1859.00,1300.00,1.4300,100.00,200.00
XPM,500,3,3,0,1514.00,514.00,300.00,1.7133,100.00,0.00
HERO_DAMAGE,5000,127,84,43,9276.00,8276.00,12700.00,0.6517,100.00,742.00
HERO_DAMAGE,10000,75,49,26,6067.00,5067.00,7500.00,0.6756,100.00,483.00
HERO_DAMAGE,15000,40,30,10,4680.00,3680.00,4000.00,0.9200,100.00,300.00
HERO_DAMAGE,20000,19,16,3,3132.00,2132.00,1900.00,1.1221,100.00,200.00
HERO_DAMAGE,25000,8,8,0,2313.00,1313.00,800.00,1.6413,100.00,0.00
TOWER_DAMAGE,5000,96,67,29,7895.00,6895.00,9600.00,0.7182,100.00,300.00
TOWER_DAMAGE,10000,16,14,2,2750.00,1750.00,1600.00,1.0938,100.00,100.00
TOWER_DAMAGE,15000,1,1,0,1092.00,92.00,100.00,0.9200,100.00,0.00
TOWER_DAMAGE,20000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,120,88,32,10921.00,9921.00,12000.00,0.8267,100.00,300.00
DAMAGE_TAKEN,20000,56,47,9,6698.00,5698.00,5600.00,1.0175,100.00,200.00
DAMAGE_TAKEN,30000,29,26,3,4284.00,3284.00,2900.00,1.1324,100.00,100.00
DAMAGE_TAKEN,40000,18,16,2,2957.00,1957.00,1800.00,1.0872,100.00,100.00
DAMAGE_TAKEN,50000,10,9,1,2218.00,1218.00,1000.00,1.2180,100.00,100.00
TEAM_PARTICIPATION,1,165,113,52,12644.00,11644.00,16500.00,0.7057,100.00,300.00
TEAM_PARTICIPATION,2,111,83,28,10765.00,9765.00,11100.00,0.8797,100.00,300.00
TEAM_PARTICIPATION,3,65,50,15,7004.00,6004.00,6500.00,0.9237,100.00,200.00
TEAM_PARTICIPATION,4,20,15,5,2662.00,1662.00,2000.00,0.8310,100.00,200.00
TEAM_PARTICIPATION,5,11,9,2,2193.00,1193.00,1100.00,1.0845,100.00,100.00
