metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,301,255,46,1354.25,354.25,1555.00,0.2278,10.00,17.25
GPM,200,161,136,25,1198.65,198.65,830.00,0.2393,10.00,13.00
GPM,300,76,67,9,1112.75,112.75,385.00,0.2929,10.00,13.00
GPM,400,33,30,3,1050.50,50.50,165.00,0.3061,5.00,5.00
GPM,500,9,9,0,1016.65,16.65,45.00,0.3700,5.00,0.00
XPM,100,223,188,35,1268.40,268.40,1150.00,0.2334,10.00,12.90
XPM,200,120,100,20,1128.30,128.30,610.00,0.2103,10.00,10.90
XPM,300,43,37,6,1050.05,50.05,215.00,0.2328,5.00,7.10
XPM,400,14,13,1,1018.95,18.95,70.00,0.2707,5.00,5.00
XPM,500,3,3,0,1007.05,7.05,15.00,0.4700,5.00,0.00
HERO_DAMAGE,5000,195,165,30,1241.00,241.00,1005.00,0.2398,10.00,11.75
HERO_DAMAGE,10000,115,98,17,1145.75,145.75,600.00,0.2429,15.00,21.95
HERO_DAMAGE,15000,55,49,6,1082.45,82.45,285.00,0.2893,10.00,10.00
HERO_DAMAGE,20000,21,18,3,1029.00,29.00,110.00,0.2636,10.00,10.00
HERO_DAMAGE,25000,8,6,2,1004.90,4.90,40.00,0.1225,5.00,8.60
TOWER_DAMAGE,5000,205,178,27,1261.25,261.25,1030.00,0.2536,10.00,10.00
TOWER_DAMAGE,10000,44,40,4,1063.20,63.20,220.00,0.2873,5.00,5.00
TOWER_DAMAGE,15000,5,4,1,1003.70,3.70,25.00,0.1480,5.00,5.00
TOWER_DAMAGE,20000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,186,163,23,1231.35,231.35,950.00,0.2435,10.00,10.00
DAMAGE_TAKEN,20000,111,97,14,1134.25,134.25,560.00,0.2397,10.00,10.00
DAMAGE_TAKEN,30000,63,54,9,1068.70,68.70,320.00,0.2147,10.00,10.00
DAMAGE_TAKEN,40000,38,31,7,1031.05,31.05,195.00,0.1592,10.00,16.55
DAMAGE_TAKEN,50000,25,20,5,1015.90,15.90,130.00,0.1223,10.00,16.55
TEAM_PARTICIPATION,1,221,185,36,1248.40,248.40,1190.00,0.2087,25.00,43.50
TEAM_PARTICIPATION,2,141,119,22,1169.70,169.70,720.00,0.2357,10.00,19.25
TEAM_PARTICIPATION,3,76,63,13,1085.00,85.00,385.00,0.2208,10.00,13.05
TEAM_PARTICIPATION,4,27,23,4,1033.70,33.70,140.00,0.2407,10.00,10.00
TEAM_PARTICIPATION,5,6,4,2,1002.90,2.90,35.00,0.0829,10.00,10.00
