metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,456,360,96,1972.15,972.15,2475.00,0.3928,25.00,38.00
GPM,200,249,196,53,1484.15,484.15,1360.00,0.3560,25.00,35.00
GPM,300,123,101,22,1326.45,326.45,645.00,0.5061,15.00,22.85
GPM,400,52,45,7,1136.95,136.95,260.00,0.5267,5.00,7.05
GPM,500,16,13,3,1037.85,37.85,80.00,0.4731,5.00,5.00
XPM,100,353,273,80,1744.15,744.15,1920.00,0.3876,25.00,35.00
XPM,200,183,142,41,1352.70,352.70,995.00,0.3545,15.00,25.05
XPM,300,71,58,13,1196.10,196.10,365.00,0.5373,10.00,10.00
XPM,400,27,24,3,1111.90,111.90,135.00,0.8289,5.00,8.10
XPM,500,6,6,0,1032.75,32.75,30.00,1.0917,5.00,0.00
HERO_DAMAGE,5000,331,253,78,1640.50,640.50,1890.00,0.3389,40.00,60.00
HERO_DAMAGE,10000,193,149,44,1424.05,424.05,1085.00,0.3908,25.00,40.75
HERO_DAMAGE,15000,95,79,16,1265.00,265.00,540.00,0.4907,25.00,35.00
HERO_DAMAGE,20000,40,34,6,1135.60,135.60,205.00,0.6615,10.00,10.00
HERO_DAMAGE,25000,16,14,2,1070.55,70.55,80.00,0.8819,5.00,5.00
TOWER_DAMAGE,5000,306,248,58,1645.95,645.95,1605.00,0.4025,25.00,35.25
TOWER_DAMAGE,10000,61,54,7,1145.70,145.70,305.00,0.4777,5.00,5.00
TOWER_DAMAGE,15000,6,5,1,1008.30,8.30,30.00,0.2767,5.00,5.00
TOWER_DAMAGE,20000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,310,254,56,1752.75,752.75,1590.00,0.4734,10.00,14.30
DAMAGE_TAKEN,20000,171,147,24,1428.20,428.20,865.00,0.4950,10.00,10.00
DAMAGE_TAKEN,30000,93,81,12,1237.30,237.30,470.00,0.5049,10.00,10.05
DAMAGE_TAKEN,40000,57,48,9,1133.25,133.25,290.00,0.4595,10.00,10.00
DAMAGE_TAKEN,50000,35,29,6,1076.80,76.80,180.00,0.4267,10.00,10.00
TEAM_PARTICIPATION,1,398,305,93,1952.50,952.50,2230.00,0.4271,40.00,60.00
TEAM_PARTICIPATION,2,260,206,54,1704.30,704.30,1380.00,0.5104,15.00,23.40
TEAM_PARTICIPATION,3,147,116,31,1391.25,391.25,745.00,0.5252,10.00,11.90
TEAM_PARTICIPATION,4,49,39,10,1116.05,116.05,250.00,0.4642,10.00,10.10
TEAM_PARTICIPATION,5,18,14,4,1069.45,69.45,95.00,0.7311,10.00,10.00
