metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,149,101,48,1655.75,655.75,930.00,0.7051,40.00,60.00
GPM,200,83,56,27,1319.50,319.50,470.00,0.6798,15.00,20.00
GPM,300,44,32,12,1214.10,214.10,245.00,0.8739,15.00,20.00
GPM,400,19,15,4,1086.45,86.45,95.00,0.9100,5.00,5.00
GPM,500,7,4,3,1021.20,21.20,35.00,0.6057,5.00,5.00
XPM,100,124,81,43,1513.80,513.80,765.00,0.6716,40.00,60.00
XPM,200,60,39,21,1229.15,229.15,330.00,0.6944,15.00,20.00
XPM,300,27,20,7,1147.55,147.55,145.00,1.0176,10.00,10.00
XPM,400,13,11,2,1098.75,98.75,70.00,1.4107,10.00,10.00
XPM,500,3,3,0,1025.70,25.70,15.00,1.7133,5.00,0.00
HERO_DAMAGE,5000,127,84,43,1498.60,498.60,930.00,0.5361,65.00,95.00
HERO_DAMAGE,10000,75,49,26,1303.60,303.60,455.00,0.6673,25.00,35.00
HERO_DAMAGE,15000,40,30,10,1197.65,197.65,220.00,0.8984,15.00,20.00
HERO_DAMAGE,20000,19,16,3,1111.85,111.85,100.00,1.1185,10.00,10.00
HERO_DAMAGE,25000,8,8,0,1065.65,65.65,40.00,1.6413,5.00,0.00
TOWER_DAMAGE,5000,96,67,29,1394.50,394.50,525.00,0.7514,15.00,20.00
TOWER_DAMAGE,10000,16,14,2,1087.50,87.50,80.00,1.0938,5.00,5.00
TOWER_DAMAGE,15000,1,1,0,1004.60,4.60,5.00,0.9200,5.00,0.00
TOWER_DAMAGE,20000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,120,88,32,1542.20,542.20,640.00,0.8472,15.00,20.00
DAMAGE_TAKEN,20000,56,47,9,1290.00,290.00,285.00,1.0175,10.00,10.00
DAMAGE_TAKEN,30000,29,26,3,1164.20,164.20,145.00,1.1324,5.00,5.00
DAMAGE_TAKEN,40000,18,16,2,1097.85,97.85,90.00,1.0872,5.00,5.00
DAMAGE_TAKEN,50000,10,9,1,1060.90,60.90,50.00,1.2180,5.00,5.00
TEAM_PARTICIPATION,1,165,113,52,1697.75,697.75,930.00,0.7503,15.00,20.00
TEAM_PARTICIPATION,2,111,83,28,1517.50,517.50,585.00,0.8846,15.00,20.00
TEAM_PARTICIPATION,3,65,50,15,1306.30,306.30,330.00,0.9282,10.00,10.00
TEAM_PARTICIPATION,4,20,15,5,1091.60,91.60,105.00,0.8724,10.00,10.00
TEAM_PARTICIPATION,5,11,9,2,1059.65,59.65,55.00,1.0845,5.00,5.00
