metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,456,360,96,1194.43,194.43,495.00,0.3928,5.00,7.60
GPM,200,249,196,53,1096.83,96.83,272.00,0.3560,5.00,7.00
GPM,300,123,101,22,1065.29,65.29,129.00,0.5061,3.00,4.57
GPM,400,52,45,7,1027.39,27.39,52.00,0.5267,1.00,1.41
GPM,500,16,13,3,1007.57,7.57,16.00,0.4731,1.00,1.00
XPM,100,353,273,80,1148.83,148.83,384.00,0.3876,5.00,7.00
XPM,200,183,142,41,1070.54,70.54,199.00,0.3545,3.00,5.01
XPM,300,71,58,13,1039.22,39.22,73.00,0.5373,2.00,2.00
XPM,400,27,24,3,1022.38,22.38,27.00,0.8289,1.00,1.62
XPM,500,6,6,0,1006.55,6.55,6.00,1.0917,1.00,0.00
HERO_DAMAGE,5000,331,253,78,1128.10,128.10,378.00,0.3389,8.00,12.00
HERO_DAMAGE,10000,193,149,44,1084.81,84.81,217.00,0.3908,5.00,8.15
HERO_DAMAGE,15000,95,79,16,1053.00,53.00,108.00,0.4907,5.00,7.00
HERO_DAMAGE,20000,40,34,6,1027.12,27.12,41.00,0.6615,2.00,2.00
HERO_DAMAGE,25000,16,14,2,1014.11,14.11,16.00,0.8819,1.00,1.00
TOWER_DAMAGE,5000,306,248,58,1129.19,129.19,321.00,0.4025,5.00,7.05
TOWER_DAMAGE,10000,61,54,7,1029.14,29.14,61.00,0.4777,1.00,1.00
TOWER_DAMAGE,15000,6,5,1,1001.66,1.66,6.00,0.2767,1.00,1.00
TOWER_DAMAGE,20000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,310,254,56,1150.55,150.55,318.00,0.4734,2.00,2.86
DAMAGE_TAKEN,20000,171,147,24,1085.64,85.64,173.00,0.4950,2.00,2.00
DAMAGE_TAKEN,30000,93,81,12,1047.46,47.46,94.00,0.5049,2.00,2.01
DAMAGE_TAKEN,40000,57,48,9,1026.65,26.65,58.00,0.4595,2.00,2.00
DAMAGE_TAKEN,50000,35,29,6,1015.36,15.36,36.00,0.4267,2.00,2.00
TEAM_PARTICIPATION,1,398,305,93,1190.50,190.50,446.00,0.4271,8.00,12.00
TEAM_PARTICIPATION,2,260,206,54,1140.86,140.86,276.00,0.5104,3.00,4.68
TEAM_PARTICIPATION,3,147,116,31,1078.25,78.25,149.00,0.5252,2.00,2.38
TEAM_PARTICIPATION,4,49,39,10,1023.21,23.21,50.00,0.4642,2.00,2.02
TEAM_PARTICIPATION,5,18,14,4,1013.89,13.89,19.00,0.7311,2.00,2.00
