metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,301,255,46,7681.00,6681.00,30100.00,0.2220,100.00,383.00
GPM,200,161,136,25,4711.00,3711.00,16100.00,0.2305,100.00,302.00
GPM,300,76,67,9,3213.00,2213.00,7600.00,0.2912,100.00,260.00
GPM,400,33,30,3,2010.00,1010.00,3300.00,0.3061,100.00,100.00
GPM,500,9,9,0,1333.00,333.00,900.00,0.3700,100.00,0.00
XPM,100,223,188,35,6046.00,5046.00,22300.00,0.2263,100.00,308.00
XPM,200,120,100,20,3441.00,2441.00,12000.00,0.2034,100.00,239.00
XPM,300,43,37,6,2001.00,1001.00,4300.00,0.2328,100.00,142.00
XPM,400,14,13,1,1379.00,379.00,1400.00,0.2707,100.00,100.00
XPM,500,3,3,0,1141.00,141.00,300.00,0.4700,100.00,0.00
HERO_DAMAGE,5000,195,165,30,5508.00,4508.00,19500.00,0.2312,100.00,273.00
HERO_DAMAGE,10000,115,98,17,3879.00,2879.00,11500.00,0.2503,100.00,373.00
HERO_DAMAGE,15000,55,49,6,2577.00,1577.00,5500.00,0.2867,100.00,200.00
HERO_DAMAGE,20000,21,18,3,1563.00,563.00,2100.00,0.2681,100.00,200.00
HERO_DAMAGE,25000,8,6,2,1098.00,98.00,800.00,0.1225,100.00,172.00
TOWER_DAMAGE,5000,205,178,27,6220.00,5220.00,20500.00,0.2546,100.00,200.00
TOWER_DAMAGE,10000,44,40,4,2264.00,1264.00,4400.00,0.2873,100.00,100.00
TOWER_DAMAGE,15000,5,4,1,1074.00,74.00,500.00,0.1480,100.00,100.00
TOWER_DAMAGE,20000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,186,163,23,5471.00,4471.00,18600.00,0.2404,100.00,200.00
DAMAGE_TAKEN,20000,111,97,14,3635.00,2635.00,11100.00,0.2374,100.00,200.00
DAMAGE_TAKEN,30000,63,54,9,2355.00,1355.00,6300.00,0.2151,100.00,200.00
DAMAGE_TAKEN,40000,38,31,7,1589.00,589.00,3800.00,0.1550,100.00,331.00
DAMAGE_TAKEN,50000,25,20,5,1286.00,286.00,2500.00,0.1144,100.00,331.00
TEAM_PARTICIPATION,1,221,185,36,5945.00,4945.00,22100.00,0.2238,100.00,494.00
TEAM_PARTICIPATION,2,141,119,22,4272.00,3272.00,14100.00,0.2321,100.00,428.00
TEAM_PARTICIPATION,3,76,63,13,2624.00,1624.00,7600.00,0.2137,100.00,318.00
TEAM_PARTICIPATION,4,27,23,4,1625.00,625.00,2700.00,0.2315,100.00,200.00
TEAM_PARTICIPATION,5,6,4,2,1006.00,6.00,600.00,0.0100,100.00,200.00
