metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,301,255,46,4340.50,3340.50,15050.00,0.2220,50.00,191.50
GPM,200,161,136,25,2855.50,1855.50,8050.00,0.2305,50.00,151.00
GPM,300,76,67,9,2106.50,1106.50,3800.00,0.2912,50.00,130.00
GPM,400,33,30,3,1505.00,505.00,1650.00,0.3061,50.00,50.00
GPM,500,9,9,0,1166.50,166.50,450.00,0.3700,50.00,0.00
XPM,100,223,188,35,3523.00,2523.00,11150.00,0.2263,50.00,154.00
XPM,200,120,100,20,2220.50,1220.50,6000.00,0.2034,50.00,119.50
XPM,300,43,37,6,1500.50,500.50,2150.00,0.2328,50.00,71.00
XPM,400,14,13,1,1189.50,189.50,700.00,0.2707,50.00,50.00
XPM,500,3,3,0,1070.50,70.50,150.00,0.4700,50.00,0.00
HERO_DAMAGE,5000,195,165,30,3254.00,2254.00,9750.00,0.2312,50.00,136.50
HERO_DAMAGE,10000,115,98,17,2439.50,1439.50,5750.00,0.2503,50.00,186.50
HERO_DAMAGE,15000,55,49,6,1788.50,788.50,2750.00,0.2867,50.00,100.00
HERO_DAMAGE,20000,21,18,3,1281.50,281.50,1050.00,0.2681,50.00,100.00
HERO_DAMAGE,25000,8,6,2,1049.00,49.00,400.00,0.1225,50.00,86.00
TOWER_DAMAGE,5000,205,178,27,3610.00,2610.00,10250.00,0.2546,50.00,100.00
TOWER_DAMAGE,10000,44,40,4,1632.00,632.00,2200.00,0.2873,50.00,50.00
TOWER_DAMAGE,15000,5,4,1,1037.00,37.00,250.00,0.1480,50.00,50.00
TOWER_DAMAGE,20000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,186,163,23,3235.50,2235.50,9300.00,0.2404,50.00,100.00
DAMAGE_TAKEN,20000,111,97,14,2317.50,1317.50,5550.00,0.2374,50.00,100.00
DAMAGE_TAKEN,30000,63,54,9,1677.50,677.50,3150.00,0.2151,50.00,100.00
DAMAGE_TAKEN,40000,38,31,7,1294.50,294.50,1900.00,0.1550,50.00,165.50
DAMAGE_TAKEN,50000,25,20,5,1143.00,143.00,1250.00,0.1144,50.00,165.50
TEAM_PARTICIPATION,1,221,185,36,3472.50,2472.50,11050.00,0.2238,50.00,247.00
TEAM_PARTICIPATION,2,141,119,22,2636.00,1636.00,7050.00,0.2321,50.00,214.00
TEAM_PARTICIPATION,3,76,63,13,1812.00,812.00,3800.00,0.2137,50.00,159.00
TEAM_PARTICIPATION,4,27,23,4,1312.50,312.50,1350.00,0.2315,50.00,100.00
TEAM_PARTICIPATION,5,6,4,2,1003.00,3.00,300.00,0.0100,50.00,100.00
